"Issue Id","Issue Type","Summary","Description","Priority","Story Points","Sprint","Assignee","Labels","Parent Id"
"109","Task","S1 1.13 - Integration Tests: API Endpoints","Write integration tests for all API endpoints using TestClient with in-memory SQLite database.

Technologies: Pytest, FastAPI TestClient, SQLite, pytest fixtures

Duration: 1.5 days

Assignee (role): Backend Developer

Acceptance Criteria:
- Test POST /cameras creates camera in database
- Test GET /cameras returns user's cameras only
- Test GET /cameras/{id} with ownership validation
- Test PUT /cameras/{id} updates camera
- Test DELETE /cameras/{id} removes camera
- Test enable/disable endpoints
- Test health recording endpoint
- Test 401/403/404 error scenarios
- Test JWT authentication

Subtasks:
- Create tests/integration/test_camera_api.py
- Setup test database fixture with SQLite
- Create mock JWT tokens for authentication
- Test camera creation endpoint (POST /cameras)
- Test list cameras endpoint (GET /cameras)
- Test get camera by ID (GET /cameras/{id})
- Test update camera (PUT /cameras/{id})
- Test delete camera (DELETE /cameras/{id})
- Test enable/disable endpoints
- Test health recording (POST /cameras/{id}/health)
- Test ownership validation (403 Forbidden)
- Test non-existent camera (404 Not Found)","High","5","Sprint 1 - Camera Management Backend","","sprint-1",""
"110","Sub-task","Create tests/integration/test_camera_api.py","Parent: S1 1.13 - Integration Tests: API Endpoints","High","","Sprint 1 - Camera Management Backend","","sprint-1","109"
"111","Sub-task","Setup test database fixture with SQLite","Parent: S1 1.13 - Integration Tests: API Endpoints","High","","Sprint 1 - Camera Management Backend","","sprint-1","109"
"112","Sub-task","Create mock JWT tokens for authentication","Parent: S1 1.13 - Integration Tests: API Endpoints","High","","Sprint 1 - Camera Management Backend","","sprint-1","109"
"113","Sub-task","Test camera creation endpoint (POST /cameras)","Parent: S1 1.13 - Integration Tests: API Endpoints","High","","Sprint 1 - Camera Management Backend","","sprint-1","109"
"114","Sub-task","Test list cameras endpoint (GET /cameras)","Parent: S1 1.13 - Integration Tests: API Endpoints","High","","Sprint 1 - Camera Management Backend","","sprint-1","109"
"115","Sub-task","Test get camera by ID (GET /cameras/{id})","Parent: S1 1.13 - Integration Tests: API Endpoints","High","","Sprint 1 - Camera Management Backend","","sprint-1","109"
"116","Sub-task","Test update camera (PUT /cameras/{id})","Parent: S1 1.13 - Integration Tests: API Endpoints","High","","Sprint 1 - Camera Management Backend","","sprint-1","109"
"117","Sub-task","Test delete camera (DELETE /cameras/{id})","Parent: S1 1.13 - Integration Tests: API Endpoints","High","","Sprint 1 - Camera Management Backend","","sprint-1","109"
"118","Sub-task","Test enable/disable endpoints","Parent: S1 1.13 - Integration Tests: API Endpoints","High","","Sprint 1 - Camera Management Backend","","sprint-1","109"
"119","Sub-task","Test health recording (POST /cameras/{id}/health)","Parent: S1 1.13 - Integration Tests: API Endpoints","High","","Sprint 1 - Camera Management Backend","","sprint-1","109"
"120","Sub-task","Test ownership validation (403 Forbidden)","Parent: S1 1.13 - Integration Tests: API Endpoints","High","","Sprint 1 - Camera Management Backend","","sprint-1","109"
"121","Sub-task","Test non-existent camera (404 Not Found)","Parent: S1 1.13 - Integration Tests: API Endpoints","High","","Sprint 1 - Camera Management Backend","","sprint-1","109"
"122","Task","S1 1.14 - Frontend: Camera Management Pages","Build React components for camera CRUD operations with TypeScript, responsive design, and API integration.

Technologies: React 18, TypeScript, React Router, Lucide Icons, CSS Modules, Fetch API

Duration: 3 days

Assignee (role): Frontend Developer

Acceptance Criteria:
- MyCamerasPage with camera list/grid view
- Create camera modal/form with validation
- Edit camera modal with pre-filled data
- Delete camera confirmation dialog
- Camera detail view with health metrics
- Enable/disable toggle switch
- Location display (building, floor, zone)
- Real-time status indicators (online/offline/disabled)
- Responsive design (mobile, tablet, desktop)
- Error handling and loading states

Subtasks:
- Create src/pages/MyCamerasPageNew.tsx
- Implement camera grid with status badges
- Add create camera button and modal
- Create CameraForm component with validation
- Implement stream_url input with protocol selector
- Add location fields (building, floor, zone, room)
- Create camera card component with actions menu
- Implement edit camera modal
- Add delete confirmation dialog
- Create enable/disable toggle with API call
- Add camera detail view page
- Display health metrics (latency, frame drops, uptime)
- Implement responsive grid (1 col mobile, 2 tablet, 3 desktop)
- Add loading spinners and error messages
- Create src/services/api.ts camera service methods
- Implement API calls: createCamera, getCameras, updateCamera, deleteCamera","High","8","Sprint 1 - Camera Management Backend","","sprint-1",""
"123","Sub-task","Create src/pages/MyCamerasPageNew.tsx","Parent: S1 1.14 - Frontend: Camera Management Pages","High","","Sprint 1 - Camera Management Backend","","sprint-1","122"
"124","Sub-task","Implement camera grid with status badges","Parent: S1 1.14 - Frontend: Camera Management Pages","High","","Sprint 1 - Camera Management Backend","","sprint-1","122"
"125","Sub-task","Add create camera button and modal","Parent: S1 1.14 - Frontend: Camera Management Pages","High","","Sprint 1 - Camera Management Backend","","sprint-1","122"
"126","Sub-task","Create CameraForm component with validation","Parent: S1 1.14 - Frontend: Camera Management Pages","High","","Sprint 1 - Camera Management Backend","","sprint-1","122"
"127","Sub-task","Implement stream_url input with protocol selector","Parent: S1 1.14 - Frontend: Camera Management Pages","High","","Sprint 1 - Camera Management Backend","","sprint-1","122"
"128","Sub-task","Add location fields (building, floor, zone, room)","Parent: S1 1.14 - Frontend: Camera Management Pages","High","","Sprint 1 - Camera Management Backend","","sprint-1","122"
"129","Sub-task","Create camera card component with actions menu","Parent: S1 1.14 - Frontend: Camera Management Pages","High","","Sprint 1 - Camera Management Backend","","sprint-1","122"
"130","Sub-task","Implement edit camera modal","Parent: S1 1.14 - Frontend: Camera Management Pages","High","","Sprint 1 - Camera Management Backend","","sprint-1","122"
"131","Sub-task","Add delete confirmation dialog","Parent: S1 1.14 - Frontend: Camera Management Pages","High","","Sprint 1 - Camera Management Backend","","sprint-1","122"
"132","Sub-task","Create enable/disable toggle with API call","Parent: S1 1.14 - Frontend: Camera Management Pages","High","","Sprint 1 - Camera Management Backend","","sprint-1","122"
"133","Sub-task","Add camera detail view page","Parent: S1 1.14 - Frontend: Camera Management Pages","High","","Sprint 1 - Camera Management Backend","","sprint-1","122"
"134","Sub-task","Display health metrics (latency, frame drops, uptime)","Parent: S1 1.14 - Frontend: Camera Management Pages","High","","Sprint 1 - Camera Management Backend","","sprint-1","122"
"135","Sub-task","Implement responsive grid (1 col mobile, 2 tablet, 3 desktop)","Parent: S1 1.14 - Frontend: Camera Management Pages","High","","Sprint 1 - Camera Management Backend","","sprint-1","122"
"136","Sub-task","Add loading spinners and error messages","Parent: S1 1.14 - Frontend: Camera Management Pages","High","","Sprint 1 - Camera Management Backend","","sprint-1","122"
"137","Sub-task","Create src/services/api.ts camera service methods","Parent: S1 1.14 - Frontend: Camera Management Pages","High","","Sprint 1 - Camera Management Backend","","sprint-1","122"
"138","Sub-task","Implement API calls: createCamera, getCameras, updateCamera, deleteCamera","Parent: S1 1.14 - Frontend: Camera Management Pages","High","","Sprint 1 - Camera Management Backend","","sprint-1","122"
"139","Task","S1 1.15 - Documentation & Deployment Prep","Write API documentation, README, and prepare deployment configuration.

Technologies: Markdown, OpenAPI/Swagger UI (FastAPI auto-generated)

Duration: 0.5 day

Assignee (role): Backend Developer

Acceptance Criteria:
- README.md with setup instructions
- API documentation (OpenAPI/Swagger auto-generated)
- Environment variables documented
- Database setup instructions
- Alembic migration guide

Subtasks:
- Create comprehensive README.md
- Document all environment variables
- Add database setup instructions
- Document API endpoints with examples
- Add Alembic migration commands
- Create .env.example with all variables","Medium","2","Sprint 1 - Camera Management Backend","","sprint-1",""
"140","Sub-task","Create comprehensive README.md","Parent: S1 1.15 - Documentation & Deployment Prep","Medium","","Sprint 1 - Camera Management Backend","","sprint-1","139"
"141","Sub-task","Document all environment variables","Parent: S1 1.15 - Documentation & Deployment Prep","Medium","","Sprint 1 - Camera Management Backend","","sprint-1","139"
"142","Sub-task","Add database setup instructions","Parent: S1 1.15 - Documentation & Deployment Prep","Medium","","Sprint 1 - Camera Management Backend","","sprint-1","139"
"143","Sub-task","Document API endpoints with examples","Parent: S1 1.15 - Documentation & Deployment Prep","Medium","","Sprint 1 - Camera Management Backend","","sprint-1","139"
"144","Sub-task","Add Alembic migration commands","Parent: S1 1.15 - Documentation & Deployment Prep","Medium","","Sprint 1 - Camera Management Backend","","sprint-1","139"
"145","Sub-task","Create .env.example with all variables","Parent: S1 1.15 - Documentation & Deployment Prep","Medium","","Sprint 1 - Camera Management Backend","","sprint-1","139"
"146","Task","S2 2.1 - Project Setup & Database Schema","Initialize Auth microservice with Clean Architecture structure, configure database, and setup dependencies.

Technologies: FastAPI 0.115+, SQLAlchemy 2.0.36, Alembic, Pydantic Settings

Duration: 1 day

Assignee (role): Backend Developer

Acceptance Criteria:
- FastAPI project structure (api, application, domain, infrastructure)
- SQLAlchemy database configuration
- Alembic migration environment
- All security dependencies installed
- Environment variables configured

Subtasks:
- Create Backend/ folder with clean architecture structure
- Install dependencies: fastapi, sqlalchemy, bcrypt, python-jose, authlib, pyotp
- Configure infrastructure/config/settings.py with Pydantic Settings
- Setup database connection (PostgreSQL via pg8000)
- Initialize Alembic for migrations
- Create .env.example with JWT_SECRET_KEY, DATABASE_URL, SMTP settings
- Setup main.py with CORS, routers","Highest","3","Sprint 2 - Authentication Backend","","sprint-2",""
"147","Sub-task","Create Backend/ folder with clean architecture structure","Parent: S2 2.1 - Project Setup & Database Schema","Highest","","Sprint 2 - Authentication Backend","","sprint-2","146"
"148","Sub-task","Install dependencies: fastapi, sqlalchemy, bcrypt, python-jose, authlib, pyotp","Parent: S2 2.1 - Project Setup & Database Schema","Highest","","Sprint 2 - Authentication Backend","","sprint-2","146"
"149","Sub-task","Configure infrastructure/config/settings.py with Pydantic Settings","Parent: S2 2.1 - Project Setup & Database Schema","Highest","","Sprint 2 - Authentication Backend","","sprint-2","146"
"150","Sub-task","Setup database connection (PostgreSQL via pg8000)","Parent: S2 2.1 - Project Setup & Database Schema","Highest","","Sprint 2 - Authentication Backend","","sprint-2","146"
"151","Sub-task","Initialize Alembic for migrations","Parent: S2 2.1 - Project Setup & Database Schema","Highest","","Sprint 2 - Authentication Backend","","sprint-2","146"
"152","Sub-task","Create .env.example with JWT_SECRET_KEY, DATABASE_URL, SMTP settings","Parent: S2 2.1 - Project Setup & Database Schema","Highest","","Sprint 2 - Authentication Backend","","sprint-2","146"
"153","Sub-task","Setup main.py with CORS, routers","Parent: S2 2.1 - Project Setup & Database Schema","Highest","","Sprint 2 - Authentication Backend","","sprint-2","146"
"154","Task","S2 2.2 - Domain Layer: User Entity","Implement User domain entity with business logic for account management, email verification, login attempts, and lockout mechanisms.

Technologies: Python dataclasses, datetime, UUID, typing

Duration: 1.5 days

Assignee (role): Backend Developer

Acceptance Criteria:
- User entity with email, username, password_hash, is_verified
- failed_login_attempts and lockout_until tracking
- google_id for OAuth integration
- Business methods: is_locked(), verify_email(), update_password()
- increment_failed_attempts() and reset_failed_attempts()
- lock_account() and unlock_account() methods
- update_last_login() timestamp tracking

Subtasks:
- Create domain/entities/user.py with User dataclass
- Add attributes: email, username, password_hash, is_verified, google_id
- Add failed_login_attempts, lockout_until, last_login
- Add created_at, updated_at timestamps
- Implement is_locked() checking lockout_until against current time
- Implement verify_email() setting is_verified=True
- Implement increment_failed_attempts() incrementing counter
- Implement reset_failed_attempts() resetting counter and lockout
- Implement lock_account(until: datetime) method
- Implement unlock_account() method
- Implement update_last_login() updating timestamp
- Implement update_password(hash: str) method","Highest","5","Sprint 2 - Authentication Backend","","sprint-2",""
